asset,tf,family,donchian,ma_len,atr_k_entry,atr_k_trail,scale_in_layers,scale_in_gap_atr,partial_tp_r,partial_tp_frac,Sharpe,Sortino,Calmar,MaxDD,ProfitFactor,Ulcer,rsi_len,rsi_low_high,bb_len,bb_dev,mean_exit,max_layers,adx_len,adx_thr,vol_z_thr,hysteresis
EURUSD,1h,V3_TF,20.0,50.0,1.5,3.0,3.0,1.0,1.5,0.5,1.4679393673236434,1.9318988634166183,0.9817253884635194,0.06188349186063809,1.9015168510212475,12.08451471019118,,,,,,,,,,
EURUSD,1h,V3_TF,60.0,100.0,2.0,3.0,2.0,1.2,1.5,0.33,1.1037634852150535,1.2655147667740558,0.6652448586490513,0.1478289735746489,1.3948571371752467,13.135425913818068,,,,,,,,,,
EURUSD,1h,V3_TF,20.0,50.0,2.0,2.0,3.0,1.2,2.0,0.5,1.6741288470668354,2.156707032500936,1.4021672889939567,0.10324639230998477,1.4562571635811579,13.524698927366677,,,,,,,,,,
EURUSD,1h,V3_TF,60.0,200.0,2.0,3.0,2.0,1.0,1.5,0.5,0.7827399373501451,0.9806031136609922,0.6149633572808066,0.1298724636811867,1.3083509171843732,12.460071088036809,,,,,,,,,,
EURUSD,1h,V3_TF,20.0,200.0,1.5,3.0,0.0,0.8,1.5,0.5,0.5148435543454357,0.6458375045365634,0.5099421584428283,0.20681843207228173,1.3299090439086054,9.344105242271429,,,,,,,,,,
EURUSD,1h,V3_TF,40.0,100.0,1.5,2.0,1.0,1.2,1.5,0.5,1.8365882916747438,2.095660856629514,1.3639106783685033,0.2375715644646506,2.260398587611626,11.775026999133615,,,,,,,,,,
EURUSD,1h,V3_TF,60.0,50.0,1.5,3.0,1.0,1.2,2.0,0.5,0.7304567133963861,0.8511034955811121,0.5994277169997555,0.067696013613451,2.1305465953074103,9.096636031277402,,,,,,,,,,
EURUSD,1h,V3_TF,60.0,50.0,1.0,3.0,2.0,1.2,1.5,0.33,0.5197769355681388,0.6966610991616393,0.2962633115779129,0.16587285832858978,1.6256738548453247,11.37962048162855,,,,,,,,,,
EURUSD,1h,V3_TF,20.0,50.0,1.5,3.0,2.0,0.8,2.0,0.33,1.420004553184928,1.7584668079781616,1.2584685403555396,0.1425650695035348,1.756869121410714,13.504496356102177,,,,,,,,,,
EURUSD,1h,V3_TF,20.0,50.0,1.5,3.0,0.0,1.2,1.5,0.33,1.2790201478116678,1.463965583008474,0.8050693150009004,0.05710936779573248,1.937298277656557,10.31841296602258,,,,,,,,,,
EURUSD,1h,V3_TF,60.0,50.0,2.0,3.0,1.0,1.0,2.0,0.33,1.2998404459109247,1.4709067052716884,1.115029068809336,0.061769410602535206,2.426783009420744,13.559437267828038,,,,,,,,,,
EURUSD,1h,V3_TF,60.0,50.0,1.5,3.0,3.0,1.0,1.5,0.5,1.5937627701308648,1.942638564380045,0.8782787240499789,0.22573972270853288,1.8197501641322522,5.151637464487749,,,,,,,,,,
EURUSD,1h,V3_TF,20.0,200.0,2.0,3.0,1.0,1.2,1.5,0.33,1.1372757775356466,1.5902781911276804,0.6225779328744435,0.15948269436512674,1.9925707686829695,12.891866989597093,,,,,,,,,,
EURUSD,1h,V3_TF,60.0,50.0,1.0,2.0,0.0,1.2,2.0,0.33,1.9417052879240404,2.3361474764209187,1.6343663997494655,0.06887268082663019,1.8307902882552283,12.167371527370788,,,,,,,,,,
EURUSD,1h,V3_TF,40.0,200.0,1.5,2.0,1.0,0.8,2.0,0.5,0.8621205640329176,1.0567407661632864,0.5766437557232629,0.06393269773943198,1.577062391037673,9.746738130469954,,,,,,,,,,
EURUSD,1h,V3_TF,60.0,50.0,1.5,2.0,0.0,1.0,2.0,0.33,0.5408318096038709,0.6087772361500647,0.39338714050089113,0.2141784475116737,1.9582560495710042,8.441283994297857,,,,,,,,,,
EURUSD,1h,V3_TF,60.0,100.0,2.0,2.0,0.0,1.0,2.0,0.33,1.4452272004414586,1.7165523473354878,1.3656312701713373,0.1543676919423997,1.4832041124989959,8.376489862912688,,,,,,,,,,
EURUSD,1h,V3_TF,40.0,100.0,1.0,3.0,0.0,0.8,1.5,0.5,1.6221136921779453,2.2635396606617144,1.353691047833763,0.09250888480833153,2.354359081608542,8.178527553951884,,,,,,,,,,
EURUSD,1h,V3_TF,20.0,200.0,2.0,1.5,1.0,0.8,1.5,0.5,1.5588903115606134,1.9187545617230097,1.2005094007870551,0.17753501772672275,2.1311670632916115,12.776982598829568,,,,,,,,,,
EURUSD,1h,V3_TF,60.0,50.0,2.0,2.0,0.0,1.0,2.0,0.5,1.7425625384370516,2.0916921103150106,0.9558610538733202,0.19054320401489805,2.2845985751605467,5.8823859841814645,,,,,,,,,,
EURUSD,1h,V3_TF,40.0,50.0,1.5,3.0,3.0,1.2,1.5,0.33,1.494097860806302,1.9006497165842695,1.37071039569539,0.13452989349984723,1.5240520890798646,10.26479294532934,,,,,,,,,,
EURUSD,1h,V3_TF,60.0,200.0,1.5,1.5,2.0,1.2,1.5,0.5,0.7725847304581455,0.8513745717167732,0.6405453138240473,0.1368987307004212,1.9113689052106224,8.438177242693335,,,,,,,,,,
EURUSD,1h,V3_TF,60.0,50.0,1.5,1.5,0.0,0.8,2.0,0.33,0.807144892765576,1.0411683062882136,0.49355626319238255,0.10829972320842335,2.0507780885182036,12.634205125800964,,,,,,,,,,
EURUSD,1h,V3_TF,40.0,50.0,1.0,3.0,2.0,1.0,1.5,0.5,1.4201867820356042,1.6171021816901578,1.1417768055216893,0.1960939036547435,1.535515820806376,10.94354797788056,,,,,,,,,,
EURUSD,1h,V3_TF,20.0,50.0,1.0,2.0,3.0,1.2,1.5,0.33,0.7169684027456691,0.8189539814024401,0.5848282665099594,0.19478410842641547,2.3888078426945407,7.151556055325566,,,,,,,,,,
EURUSD,1h,V3_TF,60.0,200.0,2.0,3.0,1.0,0.8,1.5,0.33,1.1254368797391943,1.538292476947,0.7942765883851005,0.20011025813498579,2.4764323895304976,12.331179481661131,,,,,,,,,,
EURUSD,1h,V3_TF,40.0,100.0,1.5,1.5,1.0,1.0,2.0,0.5,0.5014000429304535,0.6094448121350561,0.4924356889960202,0.23118743068126651,1.9997327205318858,12.08509453931511,,,,,,,,,,
EURUSD,1h,V3_TF,40.0,50.0,1.5,1.5,1.0,0.8,2.0,0.5,1.5047728607704944,1.8103429095976213,0.8783461755195742,0.10131229691503636,1.1817456770502595,7.701367197151132,,,,,,,,,,
EURUSD,1h,V3_TF,20.0,100.0,1.5,3.0,1.0,1.0,1.5,0.33,0.6035632142915051,0.828071087684464,0.5110834973208541,0.08827488789792118,2.0835157160264997,13.752352042459036,,,,,,,,,,
EURUSD,1h,V3_TF,40.0,200.0,2.0,2.0,0.0,1.0,2.0,0.33,0.7209907560341737,0.9845446380413654,0.36539998892985526,0.09998587936726025,1.7872166823640088,11.305978390828436,,,,,,,,,,
EURUSD,1h,V3_TF,20.0,100.0,1.0,1.5,3.0,1.2,2.0,0.5,1.267611826224833,1.7562255287060273,0.7691773298157067,0.07480161560560879,1.8576905353136344,14.68645738048061,,,,,,,,,,
EURUSD,1h,V3_TF,40.0,100.0,2.0,1.5,0.0,1.0,2.0,0.33,0.8869370825227488,1.1739715462774303,0.878974328670963,0.1673615529708401,1.8896841657028443,8.780205489612493,,,,,,,,,,
EURUSD,1h,V3_TF,20.0,50.0,1.5,3.0,0.0,0.8,1.5,0.5,1.1777970094775911,1.3476157181402248,0.6064784439846822,0.21530020423463075,1.4409357704387422,5.490620361177163,,,,,,,,,,
EURUSD,1h,V3_TF,20.0,200.0,1.0,1.5,2.0,1.0,1.5,0.5,1.8675049926793228,2.442129680160639,1.3982829596156023,0.13612975680990716,1.2269918634615966,13.189586196651177,,,,,,,,,,
EURUSD,1h,V3_TF,60.0,100.0,1.0,3.0,2.0,0.8,2.0,0.33,0.5693283677495622,0.6392570819818988,0.346176774012173,0.053500721585995926,1.7204465588438493,11.159261143299336,,,,,,,,,,
EURUSD,1h,V3_TF,20.0,200.0,2.0,1.5,2.0,0.8,1.5,0.5,1.7179793805680483,2.078645046141595,0.9181542704551341,0.1453040671897451,1.4708815834954314,13.7804444028867,,,,,,,,,,
EURUSD,1h,V3_TF,20.0,100.0,1.0,3.0,0.0,0.8,1.5,0.5,1.3988068902600568,1.7516149531546295,0.7396979020463839,0.18497233857436018,1.8714676196675903,5.7284629435302215,,,,,,,,,,
EURUSD,1h,V3_TF,60.0,100.0,1.0,1.5,0.0,0.8,1.5,0.33,1.6343879378636035,2.140884025417277,1.3558559064068558,0.20047625489015858,1.5122343775704177,5.1181704661558385,,,,,,,,,,
EURUSD,1h,V3_TF,20.0,200.0,1.5,1.5,0.0,1.0,2.0,0.33,0.5492425955846897,0.757465531111616,0.45697313332579326,0.2408249570507638,1.2804751076370768,14.303428560938869,,,,,,,,,,
EURUSD,1h,V3_TF,40.0,50.0,2.0,1.5,3.0,1.2,1.5,0.5,1.3938891051731206,1.9339912341123797,1.2121417185475483,0.20600481737654686,1.1275993082836595,5.071981558812042,,,,,,,,,,
EURUSD,1h,V3_TF,40.0,50.0,2.0,1.5,1.0,1.0,1.5,0.5,0.6981106385725928,0.9358665818907745,0.4372890085018733,0.09877225131855366,2.4372256451668504,14.080995127455605,,,,,,,,,,
EURUSD,1h,V3_TF,60.0,200.0,2.0,1.5,0.0,1.2,2.0,0.5,1.7443201403248818,2.0121651398891434,0.9143566920491991,0.05077150262330479,1.23302539469973,12.89601802563903,,,,,,,,,,
EURUSD,1h,V3_TF,60.0,200.0,1.0,3.0,1.0,1.0,1.5,0.5,1.9058514719601323,2.352012547205896,1.6014406562222432,0.08785989027517915,1.6580679864199086,5.139989175020525,,,,,,,,,,
EURUSD,1h,V3_TF,20.0,50.0,2.0,1.5,3.0,1.0,2.0,0.33,1.9141826047594819,2.537536842978372,1.389668682416823,0.20892758164002,1.711605998465855,6.026425726132532,,,,,,,,,,
EURUSD,1h,V3_TF,20.0,100.0,1.5,3.0,0.0,1.2,1.5,0.5,1.631652150173923,2.151869136766595,1.4356980301502522,0.14659401922737073,2.4286277596898413,8.895930279538103,,,,,,,,,,
EURUSD,1h,V3_TF,40.0,100.0,1.0,3.0,1.0,0.8,2.0,0.5,1.1070798896424692,1.532068090859948,0.6426332106044914,0.2229778045391484,2.3440134688637304,6.865040057059245,,,,,,,,,,
EURUSD,1h,V3_TF,40.0,50.0,2.0,2.0,1.0,0.8,1.5,0.5,0.561250889788875,0.6470594881071868,0.34995789585070036,0.19073825449014675,1.6106961537905193,7.248974743646022,,,,,,,,,,
EURUSD,1h,V3_TF,40.0,200.0,1.0,2.0,3.0,1.0,2.0,0.33,0.8445088131242731,1.0842175541819996,0.747653436968504,0.16860377483287303,1.3443217336741233,11.960394178864266,,,,,,,,,,
EURUSD,1h,V3_TF,20.0,200.0,1.5,3.0,2.0,1.2,2.0,0.33,1.2818542296574507,1.7423095191696851,0.9382534729624668,0.13769783243689715,1.466406666909423,6.052298165165032,,,,,,,,,,
EURUSD,1h,V3_TF,60.0,200.0,1.5,1.5,1.0,1.0,2.0,0.33,1.0314216612262435,1.2212293464396653,0.6543607000319359,0.15029932008544722,1.22990998852849,11.491426184056474,,,,,,,,,,
EURUSD,1h,V3_TF,20.0,100.0,1.0,3.0,2.0,1.2,1.5,0.33,0.6447704629907596,0.8440497888565535,0.48601476606925886,0.22318397246963895,1.7439901863240967,14.53910863417639,,,,,,,,,,
EURUSD,1h,V3_TF,60.0,100.0,2.0,1.5,3.0,1.0,2.0,0.5,1.64250729814328,1.9295430976986163,1.1209919767648968,0.09773779047639704,1.5913523497669517,7.856223065792718,,,,,,,,,,
EURUSD,1h,V3_TF,40.0,100.0,1.0,1.5,2.0,1.2,2.0,0.5,1.0242456603590078,1.4308540397254463,0.657707470780749,0.2264436801438957,1.4359928336132655,14.300794708302886,,,,,,,,,,
EURUSD,1h,V3_TF,60.0,200.0,1.0,2.0,2.0,1.2,2.0,0.33,0.956891486777156,1.070496080938379,0.7331782737178447,0.14993473540889637,2.3088805731178885,8.803834415786463,,,,,,,,,,
EURUSD,1h,V3_TF,40.0,200.0,1.0,2.0,3.0,1.2,1.5,0.5,1.7292890256655324,2.0494447368368274,1.018291499887179,0.0759956837032396,1.2661527364525527,5.672690315660429,,,,,,,,,,
EURUSD,1h,V3_TF,20.0,200.0,1.5,3.0,3.0,0.8,1.5,0.33,1.1876405214902768,1.4319678943766454,0.7304277014838996,0.17574986965285816,2.071410945636653,14.003964487318713,,,,,,,,,,
EURUSD,1h,V3_TF,60.0,50.0,2.0,1.5,1.0,0.8,1.5,0.5,1.7273389100220666,2.270209176823007,1.4068678908600214,0.06468341578950652,2.42853005508408,11.445211843917617,,,,,,,,,,
EURUSD,1h,V3_TF,40.0,50.0,2.0,3.0,1.0,1.2,1.5,0.5,1.501465819670006,1.955806196235021,1.1120388381700304,0.06597380847246247,1.177714161246652,6.321740075364858,,,,,,,,,,
EURUSD,1h,V3_TF,40.0,50.0,1.5,1.5,2.0,1.0,1.5,0.5,1.7524893544996853,2.315909608450644,0.9331821841131202,0.15487552437168917,1.8726723098756544,13.470044496121451,,,,,,,,,,
EURUSD,1h,V3_TF,60.0,50.0,1.5,2.0,1.0,0.8,1.5,0.33,1.2064556871190129,1.662012575570052,1.1429236585315443,0.07410692087898314,1.1650676902427624,11.550886780399523,,,,,,,,,,
EURUSD,1h,V3_TF,60.0,200.0,1.5,1.5,1.0,1.2,1.5,0.5,0.8217817415296389,1.0546118448348165,0.8059347275937158,0.06330396396311339,1.4119745113442899,13.028261077743116,,,,,,,,,,
EURUSD,1h,V3_TF,40.0,50.0,1.5,3.0,1.0,1.2,2.0,0.33,0.8971145874497786,1.2345215274896033,0.6088327245446696,0.2113608356149243,1.1797346079660223,12.945284295247896,,,,,,,,,,
EURUSD,1h,V3_TF,20.0,200.0,1.0,2.0,2.0,1.2,1.5,0.5,1.2790243021032752,1.4198164632116044,0.6425558337930946,0.1563031952337109,1.5434340179565982,12.205115897238073,,,,,,,,,,
EURUSD,1h,V3_TF,20.0,100.0,1.5,1.5,3.0,1.0,2.0,0.33,1.2411339406839137,1.467440378887702,0.7344309019314785,0.20138962068583988,2.0021210286772693,11.029117271589463,,,,,,,,,,
EURUSD,1h,V3_TF,20.0,50.0,2.0,2.0,0.0,0.8,2.0,0.5,1.0204206051112443,1.1548417332932952,0.8538309605104686,0.22971845901354188,2.2451578185268346,12.052294430831967,,,,,,,,,,
EURUSD,1h,V3_TF,20.0,100.0,2.0,1.5,0.0,0.8,1.5,0.5,1.6813928708535792,2.0680520308551094,1.1524762181609163,0.1541828947055216,1.1830531194676939,6.352616296853269,,,,,,,,,,
EURUSD,1h,V3_TF,20.0,100.0,1.5,1.5,3.0,1.0,2.0,0.5,0.8663660357555854,1.1101144915196366,0.5220096886830277,0.12376435241391799,1.4567021311653665,5.365949003496812,,,,,,,,,,
EURUSD,1h,V3_TF,20.0,200.0,1.0,2.0,3.0,0.8,2.0,0.33,0.9439809980244723,1.1277368651049342,0.8663561629132489,0.1996478719291485,1.3250972614400145,8.074496781057649,,,,,,,,,,
EURUSD,1h,V3_TF,60.0,50.0,1.0,3.0,0.0,1.2,1.5,0.5,0.5637058783566414,0.7267100032432179,0.41681034201127715,0.16473888958293043,2.4662619918015163,6.57262975739485,,,,,,,,,,
EURUSD,1h,V3_TF,20.0,200.0,1.0,2.0,3.0,1.0,2.0,0.5,0.8332897721924557,1.1435751016504503,0.7807349340871172,0.20053300379389855,1.106733680679215,13.020527341519136,,,,,,,,,,
EURUSD,1h,V3_TF,20.0,50.0,1.0,2.0,0.0,0.8,1.5,0.5,0.8851098536956508,1.1429146563027712,0.7672957314495416,0.13262627235568758,1.95747334064307,7.804829763860367,,,,,,,,,,
EURUSD,1h,V3_TF,40.0,100.0,1.5,3.0,1.0,1.0,2.0,0.33,1.7383482601027584,2.3844735603108984,0.9550735787145513,0.16830511416194796,2.084454192810286,5.35932507151821,,,,,,,,,,
EURUSD,1h,V3_TF,60.0,100.0,2.0,2.0,3.0,1.2,1.5,0.33,1.0439932044417841,1.2841176024727041,0.9133114609503371,0.08567682728317216,1.3523593685187336,11.634675025688818,,,,,,,,,,
EURUSD,1h,V3_TF,40.0,200.0,1.5,3.0,1.0,0.8,1.5,0.5,1.6027164321654164,1.8066525618729745,1.4549428907335096,0.07688996915590916,1.9561632934454851,12.126454180413226,,,,,,,,,,
EURUSD,1h,V3_TF,20.0,100.0,2.0,1.5,2.0,0.8,2.0,0.33,1.1243146841551526,1.5544826265193346,0.6991789229258656,0.1587347819083247,1.418098290225013,7.9554705819481715,,,,,,,,,,
EURUSD,1h,V3_MR,,,,,,,,,0.6728027455905947,0.8860975874347361,0.3590784157666315,0.2287084096642208,1.5568160075168558,12.735050217542565,7.0,"[25, 75]",20.0,2.0,midband,0.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,1.3798988876087397,1.5986884698864068,1.086324425688338,0.1331175725901426,1.3662950392239508,13.594844272655074,7.0,"[25, 75]",20.0,2.0,midband,1.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,0.9710527716815818,1.2438825815199122,0.9370660511751613,0.17930948488347281,1.2847811592155962,7.21831290403205,7.0,"[25, 75]",20.0,2.0,midband,2.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,1.4034185651456288,1.5828002388987636,1.0968078962704766,0.055414539513445354,2.369029654472186,13.319589798300363,7.0,"[25, 75]",20.0,2.0,sma,0.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,0.8549661425314947,0.9775808025287975,0.7394324920953247,0.09869529720250084,1.4560243647481774,10.444941387263516,7.0,"[25, 75]",20.0,2.0,sma,1.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,1.353846137348474,1.8046349189106985,1.1407445210579579,0.19460394377038054,2.1541596253110002,11.069321901846218,7.0,"[25, 75]",20.0,2.0,sma,2.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,0.9722112343312315,1.1161256041046927,0.5703248136326577,0.1421106566604577,1.1643734784441233,9.301924188930641,7.0,"[25, 75]",20.0,2.5,midband,0.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,1.220501812880971,1.3942616348070125,1.1109294785554722,0.1959048876919416,1.776664406428984,7.786346292891669,7.0,"[25, 75]",20.0,2.5,midband,1.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,1.7063196955718154,1.947406947701444,0.9728646313616395,0.1529982145274447,1.310328276576179,11.7313363841444,7.0,"[25, 75]",20.0,2.5,midband,2.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,0.6156602827203292,0.7016687164507758,0.3847546455641582,0.060473117649777856,1.807140396441227,7.2778783424526505,7.0,"[25, 75]",20.0,2.5,sma,0.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,1.8749909580007038,2.3564468672779584,1.1309048031052236,0.20926483084409414,1.9525952450238009,5.211375615036463,7.0,"[25, 75]",20.0,2.5,sma,1.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,0.7408905267540495,0.8628577139077014,0.3929227609347057,0.19789180967149134,1.5393666396192391,5.586588937461824,7.0,"[25, 75]",20.0,2.5,sma,2.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,1.7560366337462012,2.4018911815087725,0.9997064994399432,0.1169621222933372,1.4841156387025918,14.013013043626977,7.0,"[25, 75]",20.0,3.0,midband,0.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,0.9798074652498144,1.1400528718637208,0.6948495657851392,0.21423841073362376,1.8937380149852927,10.208222385690714,7.0,"[25, 75]",20.0,3.0,midband,1.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,1.3623957160458517,1.6303376168085228,1.188462734188542,0.057221211922711616,2.260027755520003,6.536016874926409,7.0,"[25, 75]",20.0,3.0,midband,2.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,1.0371182730282542,1.2966001514989933,0.6910353755410675,0.09365119358319961,2.260215432451793,12.822222725126558,7.0,"[25, 75]",20.0,3.0,sma,0.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,1.4649396267343542,1.7882516467369167,1.2191680112681615,0.22570663950117525,1.252801029997228,7.770702823831646,7.0,"[25, 75]",20.0,3.0,sma,1.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,0.8334414245909076,1.0916482401671133,0.4629947058063547,0.09868301047049875,1.2769288263988792,8.81202034732095,7.0,"[25, 75]",20.0,3.0,sma,2.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,0.8165495879069375,1.1083074662241794,0.5147285359701642,0.08741979665747018,2.319212484505641,8.889538221305605,7.0,"[20, 80]",20.0,2.0,midband,0.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,1.6466830181047847,1.840861122749886,1.306440707834946,0.1544307491754115,2.1140820331553165,8.938717245448741,7.0,"[20, 80]",20.0,2.0,midband,1.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,0.8398611106662626,1.0556249377120783,0.8187672455245772,0.17435290822921512,1.456098851296673,10.506478824681599,7.0,"[20, 80]",20.0,2.0,midband,2.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,1.9191443601581333,2.3536546787932395,1.7479883284907995,0.1522427562959921,1.5422856873403294,13.245622595232561,7.0,"[20, 80]",20.0,2.0,sma,0.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,0.9961349341446091,1.227006184739782,0.5300602628928297,0.08835340675726733,1.7020365871026097,12.480098491195712,7.0,"[20, 80]",20.0,2.0,sma,1.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,1.3443170338270811,1.7442222210320923,1.2276486369978445,0.17086452638340482,1.9608093318557993,10.561923570531727,7.0,"[20, 80]",20.0,2.0,sma,2.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,0.9962352895185098,1.2719025529597248,0.9236001874091456,0.21512529698622795,1.8868509726933027,13.449498226600626,7.0,"[20, 80]",20.0,2.5,midband,0.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,0.6653785098197127,0.8477105671540747,0.66212096316918,0.18972753962289213,2.1572327397296016,11.27388969047935,7.0,"[20, 80]",20.0,2.5,midband,1.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,1.6330218387205662,1.9222475546779025,0.9477398686928388,0.07836884510789253,1.9306172350414987,9.717631018202589,7.0,"[20, 80]",20.0,2.5,midband,2.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,1.4145771513351437,1.862194972509919,1.1897319813014091,0.12144111884303932,1.3141719884484462,5.411912115482693,7.0,"[20, 80]",20.0,2.5,sma,0.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,1.4414921588004446,1.6197878934311232,0.8382755083627703,0.1505034431296708,1.5704167026720333,6.051348475534978,7.0,"[20, 80]",20.0,2.5,sma,1.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,1.1259599163454284,1.2683618927371942,0.7101798551204968,0.2437793888734618,1.6947684657341218,14.922467330073278,7.0,"[20, 80]",20.0,2.5,sma,2.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,0.5318324552803534,0.7116726757109906,0.35033820842561614,0.077602229744254,1.4365767089404706,7.336009069746387,7.0,"[20, 80]",20.0,3.0,midband,0.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,1.8493468517725233,2.5806777468651023,1.3329655395106932,0.2309225375956625,1.382577466446804,10.11038708523905,7.0,"[20, 80]",20.0,3.0,midband,1.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,1.4710102254483792,1.644108241283307,1.270470362349869,0.14092007305337834,1.4041406867851056,13.5305766602782,7.0,"[20, 80]",20.0,3.0,midband,2.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,0.5503210195173441,0.6306169078087839,0.4783042150240172,0.10298713125232456,1.446009071607977,11.117036950246444,7.0,"[20, 80]",20.0,3.0,sma,0.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,0.5034469452840333,0.6787390904779476,0.3351879488976593,0.07368201718410579,1.952239845417247,7.542327557413884,7.0,"[20, 80]",20.0,3.0,sma,1.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,0.998373509029217,1.3847197846980273,0.6749134926582947,0.054718590207904885,1.2085494919542974,5.216456761645426,7.0,"[20, 80]",20.0,3.0,sma,2.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,0.8191434745132391,1.0651292303662587,0.7398937050748702,0.06065674248667763,1.6761654010804279,5.501288142280716,14.0,"[25, 75]",20.0,2.0,midband,0.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,1.998299912811151,2.5708144950586584,1.1922872762972434,0.2432714971265817,2.421845354094792,6.042771642177721,14.0,"[25, 75]",20.0,2.0,midband,1.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,1.5245269122969678,1.740551891845097,1.5116047480991597,0.19078419675049063,1.241136579984795,8.524681431061055,14.0,"[25, 75]",20.0,2.0,midband,2.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,1.9880783007387457,2.5624723049562457,1.764222402012882,0.12016482102430973,1.9933587023845858,9.97106735005466,14.0,"[25, 75]",20.0,2.0,sma,0.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,0.9748198243760098,1.0828540964267477,0.7294179904630677,0.22122764988548071,1.587417277690724,9.88936930224595,14.0,"[25, 75]",20.0,2.0,sma,1.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,1.3841798894849868,1.5428698289938059,0.7194065413941042,0.2483735022067362,1.9592786327657787,9.341780968176487,14.0,"[25, 75]",20.0,2.0,sma,2.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,1.6137327149578784,2.1234635731225855,1.4181078026472371,0.1913200138628703,1.2315175561629172,7.140818846516638,14.0,"[25, 75]",20.0,2.5,midband,0.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,1.9559384825687898,2.503113417971119,1.5240787367072954,0.15036562738394382,1.539309798714718,10.26496019159978,14.0,"[25, 75]",20.0,2.5,midband,1.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,1.2910175831231623,1.468475221076243,0.6928499778578708,0.08872089339289078,2.3006026458616526,12.291999037719695,14.0,"[25, 75]",20.0,2.5,midband,2.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,1.5152517918300257,2.0627994623226518,0.7648243771697146,0.1917465101760742,1.7303840533164156,5.567925087489164,14.0,"[25, 75]",20.0,2.5,sma,0.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,1.6596773048479547,2.15150178883337,1.3327299161693924,0.1939915796745207,1.6181038802270584,9.413325560217958,14.0,"[25, 75]",20.0,2.5,sma,1.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,0.790395032026072,0.9972445930832242,0.710075246480951,0.23686341580240183,1.1464955488195547,12.218308106418538,14.0,"[25, 75]",20.0,2.5,sma,2.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,0.9181875599404548,1.232378797667917,0.6989383316764638,0.12667424670277688,1.4190287568971813,9.665467942583062,14.0,"[25, 75]",20.0,3.0,midband,0.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,1.3829993602452313,1.7936819497779692,0.7166908471411935,0.2210359177296088,2.0863565198534424,10.917204819544319,14.0,"[25, 75]",20.0,3.0,midband,1.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,1.9365781196572267,2.694237951601687,1.8718272044347575,0.18096785816343192,2.3994207807465755,10.629688715989994,14.0,"[25, 75]",20.0,3.0,midband,2.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,1.1322334540226335,1.4036696013632202,1.0299693792152937,0.07024949936106875,1.3216311117856212,13.778423703312418,14.0,"[25, 75]",20.0,3.0,sma,0.0,,,,
EURUSD,1h,V3_MR,,,,,,,,,0.9786296516832516,1.2026041120555557,0.7657085176940895,0.23289060417414298,1.8690322034762148,14.889345062266234,14.0,"[25, 75]",20.0,3.0,sma,1.0,,,,
